sequence	d.gRodon	metadata_NSTI
SV_347_Flavobacteriales	2.19111655142558	0.190807
SV_348_Flavobacteriales	3.68797132136683	0.315612
SV_349_Actinomycetales	3.50086472403326	0.046769
SV_34_Enterobacterales	1.52187870598502	0.015608
SV_350_Nanopelagicales	6.7466645913356	0.273632
SV_351_NA	7.10724563474744	0.314461
SV_352_Rhodospirillales	5.47823045012995	0.026094
SV_353_Flavobacteriales	3.68797132136683	0.379964
SV_354_Sphingomonadales	5.95415075489759	0.188819
SV_355_Enterobacterales	1.05704773861698	0.082468
SV_356_Puniceispirillales	11.2379924107899	0.029423
SV_357_Caulobacterales	4.93646300224871	0.217328
SV_358_Enterobacterales	1.61999877876782	0.078801
SV_359_Nevskiales	8.84448579661279	0.071253
SV_35_Pseudomonadales	2.99459925988675	0.023578
SV_360_Caulobacterales	5.3097365589326	0.019172
SV_361_Rhodobacterales	2.6428311653093	0.00015
SV_362_Rhodospirillales	4.68601506902794	0.090906
SV_363_Sphingomonadales	2.87242665697277	0.007567
SV_364_Flavobacteriales	1.76073588713391	0.136207
SV_365_Flavobacteriales	3.92574586479811	0.043192
SV_366_Sphingomonadales	5.95415075489759	0.039002
SV_367_Rhizobiales	7.18164223977737	0.276566
SV_368_Enterobacterales	2.07995181434553	0.1033
SV_369_Pseudomonadales	2.99459925988675	0.089656
SV_36_Rhodobacterales	6.67677403927066	0.053602
SV_370_Flavobacteriales	3.42870757884482	0.241372
SV_371_Pseudomonadales	4.54188734012395	0.023927
SV_372_Sphingomonadales	4.78463224821737	0.000101
SV_373_Cytophagales	3.02594586443795	0.151756
SV_374_Rhodobacterales	7.10724563474744	0.53976
SV_375_Caulobacterales	7.40953732133874	0.083312
SV_376_Pseudomonadales	2.87242665697277	0.073147
SV_377_Enterobacterales	1.61999877876782	0.080405
SV_378_Rhizobiales	9.03061798521967	0.000101
SV_379_Enterobacterales	1.37137310932711	0.169537
SV_37_Flavobacteriales	3.68797132136683	0.193632
SV_380_Rhodobacterales	1.93373156351863	0.025891
SV_381_Caulobacterales	5.95415075489759	0.113213
SV_382_Enterobacterales	1.52187870598502	0.066096
SV_383_Rhizobiales	7.72468634655014	0.118196
SV_384_Enterobacterales	0.615074416786489	0.008066
SV_385_NA	7.64466419842346	0.292067
SV_386_Actinomycetales	0.913651193439016	0.313988
SV_387_Rhizobiales	5.71123541540219	0.00015
SV_388_Sphingomonadales	4.78463224821737	0.237716
SV_389_Caulobacterales	6.14309384432084	0.146578
SV_38_Enterobacterales	1.61999877876782	0.12193
SV_390_Rhodobacterales	1.97442694099708	0.091922
SV_391_Rhodobacterales	7.64466419842346	0.292067
SV_392_Flavobacteriales	3.68797132136683	0.438254
SV_393_Kiloniellales	7.88725235762742	0.429093
SV_394_Rhodobacterales	3.46459830453738	0.053729
SV_395_Flavobacteriales	3.68797132136683	0.230125
SV_396_Sphingomonadales	10.3397301743626	0.262085
SV_397_Pseudomonadales	8.75286333833175	0.032619
SV_398_Caulobacterales	7.18164223977737	0.434397
SV_399_Rhodobacterales	3.46459830453738	0.030968
SV_39_Flavobacteriales	3.22103764625199	0.295432
SV_3_Rhodospirillales	4.68601506902794	0.000101
SV_400_Caulobacterales	4.17885044433254	0.233252
SV_401_Sphingomonadales	4.83471640372253	0.04841
SV_402_Flavobacteriales	3.68797132136683	0.060538
SV_403_Flavobacteriales	3.42870757884482	0.241372
SV_404_Flavobacteriales	3.42870757884482	0.241372
SV_405_Caulobacterales	7.18164223977737	0.419024
SV_406_Rhizobiales	7.64466419842346	0.227829
SV_407_Flavobacteriales	3.68797132136683	0.36484
SV_408_Pseudomonadales	3.32325084660317	0.143226
SV_409_Cytophagales	4.93646300224871	0.078349
SV_40_Flavobacteriales	3.68797132136683	0.538624
SV_410_Flavobacteriales	6.7466645913356	0.408546
SV_411_Sphingomonadales	2.53500987287359	0.096918
SV_412_Flavobacteriales	3.68797132136683	0.369959
SV_413_Rhodobacterales	4.17885044433254	0.134567
SV_414_Caulobacterales	5.95415075489759	0.195684
SV_415_Pseudomonadales	2.99459925988675	0.088723
SV_416_Rhodobacterales	3.57454041621997	0.052747
SV_417_Sphingomonadales	4.7350669282391	0.288216
SV_418_Puniceispirillales	13.2754054002229	0.047293
SV_419_Caulobacterales	5.95415075489759	0.017052
SV_41_Flavobacteriales	3.68797132136683	0.198973
SV_420_Cytophagales	4.93646300224871	0.253693
SV_421_Rhodobacterales	7.64466419842346	0.435942
SV_422_Enterobacterales	1.52187870598502	0.066102
SV_423_Enterobacterales	1.52187870598502	0.099047
SV_424_Enterobacterales	1.05704773861698	0.080031
SV_425_Enterobacterales	1.44466727416572	0.031502
SV_426_Balneolales	9.71347348172818	0.186478
SV_427_Caulobacterales	6.14309384432084	0.147754
SV_428_Enterobacterales	1.37137310932711	0.118552
SV_429_Rhodobacterales	0.972557019012219	0.064671
SV_42_Enterobacterales	1.44466727416572	0.007844
SV_430_Oceanibaculales	7.88725235762742	0.030791
SV_431_Enterobacterales	1.52187870598502	0.17547
SV_432_Flavobacteriales	3.28882437806082	0.250741
SV_433_Parvibaculales	11.4744959420374	0.00015
SV_434_Enterobacterales	2.07995181434553	0.112497
SV_435_Sphingomonadales	4.17885044433254	0.049825
SV_436_Rhizobiales	7.72468634655014	0.035491
SV_437_Rhodobacterales	4.17885044433254	0.187233
SV_438_Rhodobacterales	6.67677403927066	0.131937
SV_439_Rhodobacterales	5.71123541540219	0.058672
SV_43_Flavobacteriales	3.25475454276435	0.023304
SV_440_Flavobacteriales	6.33803266554707	0.582637
SV_441_Caulobacterales	5.95415075489759	0.038829
SV_442_Rhodobacterales	4.78463224821737	0.168439
SV_443_Rhizobiales	10.0217111740908	0.071322
SV_444_Sphingomonadales	5.95415075489759	0.19626
SV_445_Pseudomonadales	5.3097365589326	0.06629
SV_446_Betaproteobacteriales	9.71347348172818	0.067682
SV_447_Cytophagales	3.089626890029	0.139753
SV_448_Caulobacterales	7.40953732133874	0.14013
SV_449_Pelagibacterales	12.4713407545188	0.014939
SV_44_Enterobacterales	1.61999877876782	0.152176
SV_450_Enterobacterales	3.42870757884482	0.016972
SV_451_Rhodobacterales	7.10724563474744	0.323109
SV_452_Flavobacteriales	3.68797132136683	0.192989
SV_453_Rhodospirillales	5.47823045012995	0.22806
SV_454_Rhodobacterales	5.36531735547304	0.148732
SV_455_Flavobacteriales	6.96075652546087	0.00015
SV_456_Pseudomonadales	6.14309384432084	0.212757
SV_457_Enterobacterales	0.504662787645235	0.024206
SV_458_Rhodobacterales	1.93373156351863	0.016386
SV_459_Rhodobacterales	6.67677403927066	0.062138
SV_45_Enterobacterales	1.61999877876782	0.129806
SV_460_Rhodobacterales	3.57454041621997	0.02318
SV_461_Rhodospirillales	4.68601506902794	0.180008
SV_462_Enterobacterales	1.61999877876782	0.187989
SV_463_Nitrosococcales	6.60760750263613	0.046366
SV_464_NA	3.68797132136683	0.244052
SV_465_Flavobacteriales	1.38572824897003	0.076828
SV_466_Flavobacteriales	3.39318865504023	0.024407
SV_467_Sphingomonadales	4.7350669282391	0.299606
SV_468_Enterobacterales	1.27496581823505	0.191353
SV_469_Enterobacterales	1.61999877876782	0.262722
SV_46_NA	6.96075652546087	0.046813
SV_470_Flavobacteriales	3.68797132136683	0.50371
SV_471_Flavobacteriales	3.15464808269573	0.299237
SV_472_Nitriliruptorales	6.27237524386797	0.234054
SV_473_Actinomycetales	0.913651193439016	0.377484
SV_474_Caulobacterales	5.95415075489759	0.199908
SV_475_Caulobacterales	5.89247007139775	0.212151
SV_476_Caulobacterales	5.95415075489759	0.155447
SV_477_Sphingomonadales	7.10724563474744	0.32613
SV_478_Sphingomonadales	4.7350669282391	0.281363
SV_479_Flavobacteriales	3.39318865504023	0.244131
SV_47_Enterobacterales	1.05704773861698	0.027265
SV_480_Rhodobacterales	0.972557019012219	0.064671
SV_481_Flavobacteriales	3.42870757884482	0.025991
SV_482_Rhodobacterales	4.88532482577579	0.329919
SV_483_Rhodobacterales	3.46459830453738	0.064181
SV_484_Rhodobacterales	4.88532482577579	0.163463
SV_485_Rhodobacterales	0.972557019012219	0.064671
SV_486_Flavobacteriales	3.28882437806082	0.181356
SV_487_Sphingomonadales	4.17885044433254	0.051581
SV_488_Rhodospirillales	4.68601506902794	0.033963
SV_489_Caulobacterales	4.78463224821737	0.195168
SV_48_Pseudomonadales	5.14642503303172	0.007933
SV_490_Rhodobacterales	5.36531735547304	0.062356
SV_491_Sphingomonadales	4.7350669282391	0.379291
SV_492_Sphingomonadales	4.17885044433254	0.089768
SV_493_NA	7.10724563474744	0.276975
SV_494_Enterobacterales	1.61999877876782	0.270461
SV_495_Rhodobacterales	6.33803266554707	0.102608
SV_496_Sphingomonadales	4.7350669282391	0.281363
SV_497_Rhodobacterales	6.67677403927066	0.020128
SV_498_Sphingomonadales	4.17885044433254	0.063384
SV_499_Flavobacteriales	3.68797132136683	0.09034
SV_49_Pseudomonadales	6.47141655225667	0.00781
SV_4_Enterobacterales	1.52187870598502	0.050258
SV_500_Enterobacterales	0.504662787645235	0.337279
SV_501_Rhodobacterales	6.67677403927066	0.079477
SV_502_Balneolales	3.84483139461177	0.453626
SV_503_Flavobacteriales	3.28882437806082	0.016996
SV_504_Actinomycetales	0.913651193439016	0.36519
SV_505_Rhodobacterales	3.57454041621997	0.102172
SV_506_Flavobacteriales	3.39318865504023	0.244131
SV_507_Rhodobacterales	0.972557019012219	0.064671
SV_508_Flavobacteriales	5.36531735547304	0.558081
SV_509_NA	8.84448579661279	0.397614
SV_50_Sphingomonadales	5.95415075489759	0.023191
SV_510_Sphingomonadales	7.64466419842346	0.292067
SV_511_Chitinophagales	3.68797132136683	0.00015
SV_512_Caulobacterales	5.95415075489759	0.230745
SV_513_Caulobacterales	7.18164223977737	0.266406
SV_514_Caulobacterales	6.14309384432084	0.211932
SV_515_Flavobacteriales	3.39318865504023	0.113808
SV_516_Flavobacteriales	2.19111655142558	0.194988
SV_517_Rhodobacterales	5.71123541540219	0.050388
SV_518_Rhizobiales	5.71123541540219	0.075525
SV_519_Flavobacteriales	3.68797132136683	0.286936
SV_51_Rhizobiales	6.27237524386797	0.02926
SV_520_Caulobacterales	5.95415075489759	0.230745
SV_521_Rhodobacterales	3.57454041621997	0.133284
SV_522_Rhodobacterales	3.57454041621997	0.08716
SV_523_Caulobacterales	5.95415075489759	0.216454
SV_524_Rhizobiales	6.27237524386797	0.143308
SV_525_Enterobacterales	1.27496581823505	0.191353
SV_526_Flavobacteriales	3.68797132136683	0.204146
SV_527_Flavobacteriales	3.39318865504023	0.12282
SV_528_Rhodobacterales	6.67677403927066	0.062306
SV_529_Rhizobiales	1.816609325995	0.038735
SV_52_Sphingomonadales	2.53500987287359	0.020526
SV_530_Rhizobiales	8.6621900222682	0.038683
SV_531_Flavobacteriales	3.15464808269573	0.171709
SV_532_Flavobacteriales	3.68797132136683	0.358602
SV_533_Caulobacterales	5.95415075489759	0.199677
SV_534_Enterobacterales	1.05704773861698	0.21166
SV_535_Rhodobacterales	6.67677403927066	0.131937
SV_536_Betaproteobacteriales	4.78463224821737	0.291991
SV_537_Sphingomonadales	4.17885044433254	0.201316
SV_538_Betaproteobacteriales	3.57454041621997	0.046548
SV_539_Flavobacteriales	1.12519876841988	1.082915
SV_53_Rhodobacterales	3.57454041621997	0.11765
SV_540_Caulobacterales	5.95415075489759	0.134371
SV_541_Sphingomonadales	2.6428311653093	0.102637
SV_542_Rhodobacterales	6.67677403927066	0.131937
SV_543_Rhodobacterales	0.972557019012219	0.064671
SV_544_Sphingomonadales	4.78463224821737	0.090687
SV_545_Rhizobiales	3.57454041621997	0.137933
SV_546_Rhodospirillales	5.47823045012995	0.28502
SV_547_Rhodobacterales	0.972557019012219	0.073298
SV_548_Rhodobacterales	3.39318865504023	0.09084
SV_549_Caulobacterales	6.67677403927066	0.218159
SV_54_Rhizobiales	7.72468634655014	0.022765
SV_550_Caulobacterales	6.07945584744788	0.252013
SV_551_Rhodobacterales	6.14309384432084	0.022999
SV_552_Rhodobacterales	7.18164223977737	0.265795
SV_553_Propionibacteriales	5.95415075489759	0.044244
SV_554_Rhodospirillales	4.68601506902794	0.09838
SV_555_Rhizobiales	7.10724563474744	0.085527
SV_556_Rhodobacterales	6.67677403927066	0.062138
SV_557_Rhodobacterales	4.17885044433254	0.195836
SV_558_Sphingomonadales	4.78463224821737	0.074425
SV_559_Rhodobacterales	3.57454041621997	0.0743
SV_55_Enterobacterales	0.634592575683836	0.008056
SV_560_Caulobacterales	5.95415075489759	0.199274
SV_561_Rhodobacterales	7.64466419842346	0.292067
SV_562_Enterobacterales	1.7977905708959	0.093886
SV_563_Rhodobacterales	3.46459830453738	0.05759
SV_564_Caulobacterales	6.14309384432084	0.063907
SV_565_Enterobacterales	2.07995181434553	0.040742
SV_566_Nitrosococcales	6.07945584744788	0.195593
SV_567_Pseudomonadales	6.14309384432084	0.305187
SV_568_Sphingomonadales	4.17885044433254	0.452814
SV_569_Rhodobacterales	7.10724563474744	0.37509
SV_56_Sphingomonadales	4.78463224821737	0.03593
SV_570_Sphingomonadales	4.7350669282391	0.397449
SV_571_Sphingomonadales	4.78463224821737	0.197731
SV_572_Sphingomonadales	3.92574586479811	0.151357
SV_573_Babeliales	7.88725235762742	1.053664
SV_574_Rhodobacterales	5.36531735547304	0.505815
SV_575_Rhodobacterales	0.972557019012219	0.137229
SV_576_Caulobacterales	6.14309384432084	0.342145
SV_577_Enterobacterales	1.52187870598502	0.469068
SV_578_Enterobacterales	1.61999877876782	0.263408
SV_579_Caulobacterales	5.95415075489759	0.209923
SV_57_Enterobacterales	1.52187870598502	0.058152
SV_580_Rhodobacterales	1.37137310932711	0.563977
SV_581_Enterobacterales	1.61999877876782	0.102661
SV_582_Nitrosococcales	6.60760750263613	0.015131
SV_583_Rhodobacterales	4.58943051168419	0.025618
SV_584_Rhodobacterales	6.67677403927066	0.046297
SV_585_Rhodobacterales	5.71123541540219	0.096399
SV_586_Enterobacterales	1.61999877876782	0.591091
SV_587_Sphingomonadales	4.7350669282391	0.281363
SV_588_Rhodobacterales	3.46459830453738	0.048992
SV_589_Rhodospirillales	4.68601506902794	0.115171
SV_58_Flavobacteriales	6.96075652546087	0.013295
SV_590_Caulobacterales	4.78463224821737	0.063794
SV_591_Rhodobacterales	3.57454041621997	0.070384
SV_592_Sphingomonadales	7.64466419842346	0.239047
SV_593_Rhodospirillales	4.7350669282391	0.423484
SV_594_Enterobacterales	1.61999877876782	0.441004
SV_595_Flavobacteriales	3.28882437806082	0.025463
SV_596_Sphingomonadales	4.7350669282391	0.322411
SV_597_Rhodobacterales	0.972557019012219	0.117349
SV_598_Rhodobacterales	7.88725235762742	0.11835
SV_599_Enterobacterales	1.7977905708959	0.130383
SV_59_Enterobacterales	1.27496581823505	0.007959
SV_5_Rhodobacterales	3.46459830453738	0.06338
SV_600_Rhizobiales	8.6621900222682	0.030866
SV_601_Sphingomonadales	4.7350669282391	0.408788
SV_602_Enterobacterales	1.61999877876782	0.270461
SV_603_Enterobacterales	0.641235308415241	0.049289
SV_604_Rhodobacterales	6.47141655225667	0.00015
SV_605_Caulobacterales	7.40953732133874	0.434889
SV_606_Rhodospirillales	5.47823045012995	0.275896
SV_607_Enterobacterales	1.61999877876782	0.366563
SV_608_Rhodobacterales	3.12196821650624	0.198006
SV_609_Enterobacterales	1.61999877876782	0.162959
SV_60_Caulobacterales	6.14309384432084	0.063917
SV_610_Caulobacterales	6.14309384432084	0.038455
SV_611_Rhodospirillales	4.68601506902794	0.301484
SV_612_Rhodobacterales	9.81515133095795	0.171637
SV_613_Sphingomonadales	2.6428311653093	0.007702
SV_614_Rhodobacterales	10.5573297783662	0.015259
SV_615_Betaproteobacteriales	4.78463224821737	0.285868
SV_616_Rhodobacterales	1.0792933064855	0.041434
SV_617_Sphingomonadales	3.32325084660317	0.106235
SV_618_Rhodobacterales	6.33803266554707	0.13724
SV_619_Rhodobacterales	4.17885044433254	0.195836
SV_61_Caulobacterales	5.95415075489759	0.116747
SV_620_Enterobacterales	0.634592575683836	0.275308
SV_621_Caulobacterales	6.14309384432084	0.126309
SV_622_Sphingomonadales	4.7350669282391	0.297368
SV_623_Rhizobiales	7.10724563474744	0.137309
SV_624_Caulobacterales	5.95415075489759	0.141391
SV_625_Sphingomonadales	4.78463224821737	0.278503
SV_626_Rhodobacterales	4.17885044433254	0.195836
SV_627_Rhodobacterales	6.67677403927066	0.131901
SV_628_Enterobacterales	1.61999877876782	0.082995
SV_629_Enterobacterales	1.27496581823505	0.040215
SV_62_Rhodobacterales	6.67677403927066	0.02954
SV_630_Enterobacterales	1.37137310932711	0.269445
SV_631_Flavobacteriales	1.12519876841988	1.153157
SV_632_Flavobacteriales	3.68797132136683	0.352161
SV_633_Rhodobacterales	5.36531735547304	0.092696
SV_634_Rhodospirillales	5.47823045012995	0.218159
SV_635_Enterobacterales	1.61999877876782	0.671477
SV_636_Betaproteobacteriales	4.78463224821737	0.611438
SV_637_Rhodobacterales	5.95415075489759	0.326922
SV_638_Enterobacterales	1.52187870598502	0.3184
SV_639_Flavobacteriales	3.68797132136683	0.323008
SV_63_Enterobacterales	1.05704773861698	0.04679
SV_640_Rhodobacterales	5.95415075489759	0.258113
SV_641_Enterobacterales	1.27496581823505	0.032036
SV_642_Caulobacterales	6.14309384432084	0.087455
SV_643_Flavobacteriales	3.28882437806082	0.431033
SV_644_Rhodospirillales	4.68601506902794	0.437596
SV_645_Rhodobacterales	4.17885044433254	0.187233
SV_646_Flavobacteriales	3.28882437806082	0.290935
SV_647_Rhodobacterales	3.57454041621997	0.67317
SV_648_Enterobacterales	3.12196821650624	0.340386
SV_649_Enterobacterales	1.61999877876782	0.375069
SV_64_Rhodobacterales	4.68601506902794	0.057063
SV_650_Enterobacterales	1.61999877876782	0.210821
SV_651_Rhodospirillales	5.47823045012995	0.167162
SV_652_Flavobacteriales	3.68797132136683	0.369314
SV_653_Rhodobacterales	4.68601506902794	0.203234
SV_654_Flavobacteriales	3.28882437806082	0.346484
SV_655_Pseudomonadales	5.14642503303172	0.326438
SV_656_Enterobacterales	2.07995181434553	0.385124
SV_657_Flavobacteriales	3.39318865504023	0.606152
SV_658_Rhodobacterales	5.36531735547304	0.198196
SV_659_Rhizobiales	3.57454041621997	0.1676
SV_65_Flavobacteriales	3.68797132136683	0.226525
SV_660_Enterobacterales	2.07995181434553	0.048463
SV_661_Sphingomonadales	5.95415075489759	0.108252
SV_662_Sphingomonadales	4.17885044433254	0.064354
SV_663_Flavobacteriales	1.12519876841988	1.068539
SV_664_Pseudomonadales	2.87242665697277	0.439444
SV_665_Flavobacteriales	1.12519876841988	1.030286
SV_666_Enterobacterales	1.61999877876782	0.12494
SV_667_Rhodospirillales	5.47823045012995	0.315122
SV_668_Caulobacterales	5.89247007139775	0.212531
SV_669_Betaproteobacteriales	2.6428311653093	0.258074
SV_66_Flavobacteriales	3.68797132136683	0.265518
SV_670_Sphingomonadales	7.10724563474744	0.32613
SV_671_Rhodobacterales	6.67677403927066	0.054745
SV_672_Caulobacterales	3.12196821650624	0.463364
SV_673_Sphingomonadales	5.95415075489759	0.063943
SV_674_Rhodospirillales	4.68601506902794	0.207754
SV_675_Sphingomonadales	2.6428311653093	0.277964
SV_676_Flavobacteriales	5.36531735547304	1.045802
SV_677_Sphingomonadales	3.32325084660317	0.134863
SV_678_Rhodospirillales	4.68601506902794	0.355919
SV_679_Rhodobacterales	6.67677403927066	0.035331
SV_67_Bacteroidales	6.7466645913356	0.355182
SV_680_Rhodobacterales	7.64466419842346	0.644826
SV_681_Enterobacterales	1.52187870598502	0.459701
SV_682_Rhodospirillales	5.47823045012995	0.315122
SV_683_Rhodobacterales	7.64466419842346	0.308542
SV_684_Sphingomonadales	4.78463224821737	0.111623
SV_685_Enterobacterales	1.61999877876782	0.270461
SV_686_Sphingomonadales	4.7350669282391	0.281363
SV_687_Caulobacterales	6.14309384432084	0.147754
SV_688_Caulobacterales	5.95415075489759	0.284021
SV_689_Flavobacteriales	3.68797132136683	0.546885
SV_68_Sphingomonadales	3.32325084660317	0.000101
SV_690_Rhodobacterales	7.64466419842346	0.386762
SV_691_Sphingomonadales	4.83471640372253	0.24141
SV_692_Caulobacterales	4.93646300224871	0.197665
SV_693_Rhodospirillales	4.68601506902794	0.310544
SV_694_Rhodospirillales	5.47823045012995	0.310414
SV_695_Rhodobacterales	3.35803768152573	0.224699
SV_696_Rhizobiales	6.27237524386797	0.179531
SV_697_Rhodobacterales	7.18164223977737	0.251367
SV_698_NA	5.95415075489759	0.250884
SV_699_Enterobacterales	2.07995181434553	0.031855
SV_69_Rhodobacterales	6.67677403927066	0.029537
SV_6_Caulobacterales	7.40953732133874	0.066897
SV_700_Enterobacterales	1.37137310932711	0.419846
SV_701_Caulobacterales	7.64466419842346	0.277456
SV_702_Cytophagales	4.93646300224871	0.199057
SV_703_Sphingomonadales	4.35658902461379	0.235297
SV_704_Pseudomonadales	6.14309384432084	0.280615
SV_705_Rhodobacterales	4.17885044433254	0.124139
SV_706_Rhodospirillales	5.47823045012995	0.304196
SV_707_Sphingomonadales	4.7350669282391	0.364529
SV_708_Rhodobacterales	2.10172415226173	0.19556
SV_709_Rhodobacterales	7.64466419842346	0.563801
SV_70_Nitrosococcales	6.60760750263613	0.015194
SV_710_Caulobacterales	5.95415075489759	0.562304
SV_711_Rhodobacterales	6.67677403927066	0.200527
SV_712_Rhodobacterales	6.67677403927066	0.108862
SV_713_Sphingomonadales	7.10724563474744	0.32613
SV_714_Pseudomonadales	6.14309384432084	0.331718
SV_715_Rhodobacterales	5.95415075489759	0.279224
SV_716_Enterobacterales	1.61999877876782	0.241888
SV_717_Enterobacterales	1.27496581823505	0.272234
SV_718_NA	3.46459830453738	0.053593
SV_719_Rhodobacterales	4.17885044433254	0.054408
SV_71_Caulobacterales	4.78463224821737	0.000101
SV_720_Enterobacterales	5.53557499230655	0.175612
SV_721_Enterobacterales	1.61999877876782	0.091496
SV_722_Enterobacterales	1.61999877876782	0.270461
SV_723_Enterobacterales	1.52187870598502	0.198533
SV_724_Caulobacterales	4.93646300224871	0.311525
SV_725_Enterobacterales	2.07995181434553	0.040175
SV_726_Enterobacterales	1.52187870598502	0.07418
SV_727_Rhodobacterales	3.46459830453738	0.079825
SV_728_Rhodobacterales	6.67677403927066	0.146093
SV_729_Enterobacterales	1.61999877876782	0.12062
SV_72_Rhodobacterales	6.67677403927066	0.029215
SV_730_Flavobacteriales	3.68797132136683	0.328142
SV_731_Flavobacteriales	3.42870757884482	0.241372
SV_732_Rhodobacterales	3.64976661322393	0.153208
SV_733_Rhodobacterales	6.07945584744788	0.00756
SV_734_Enterobacterales	1.22295021309995	0.065889
SV_735_Rhodobacterales	6.67677403927066	0.045711
SV_736_Rhodobacterales	4.17885044433254	0.166384
SV_737_Caulobacterales	6.14309384432084	0.410427
SV_738_Rhodobacterales	0.972557019012219	0.072553
SV_739_Caulobacterales	5.0403508577685	0.056164
SV_73_Flavobacteriales	3.28882437806082	0.008427
SV_740_Rhodobacterales	4.17885044433254	0.251026
SV_741_Enterobacterales	1.52187870598502	0.074198
SV_742_Flavobacteriales	2.19111655142558	0.154222
SV_743_Sphingomonadales	4.17885044433254	0.253605
SV_744_Rhodospirillales	7.18164223977737	0.260209
SV_745_Rhodobacterales	5.95415075489759	0.071061
SV_746_Sphingomonadales	4.7350669282391	0.281363
SV_747_Enterobacterales	1.7977905708959	0.180367
SV_748_Rhodobacterales	7.64466419842346	0.42965
SV_749_Rhodobacterales	3.57454041621997	0.193391
SV_74_Rhodobacterales	6.67677403927066	0.029536
SV_750_Sphingomonadales	5.95415075489759	0.095378
SV_751_Enterobacterales	1.87425579691216	0.107146
SV_752_Enterobacterales	1.61999877876782	0.41461
SV_753_Enterobacterales	1.27496581823505	0.270664
SV_754_Enterobacterales	1.61999877876782	0.22735
SV_755_Rhodobacterales	6.67677403927066	0.131937
SV_756_Rhodobacterales	6.33803266554707	0.206249
SV_757_Rhodobacterales	5.36531735547304	0.761846
SV_758_Rhodobacterales	6.67677403927066	0.046627
SV_759_Rhodobacterales	3.12196821650624	0.266082
SV_75_Flavobacteriales	3.68797132136683	0.188074
SV_760_Flavobacteriales	3.15464808269573	0.289942
SV_761_Rhodobacterales	1.7977905708959	0.508085
SV_762_Nitrosococcales	6.14309384432084	0.28735
SV_763_Flavobacteriales	3.39318865504023	0.432543
SV_764_Rhodospirillales	4.68601506902794	0.341363
SV_765_NA	3.68797132136683	0.595864
SV_766_Rhodospirillales	4.68601506902794	0.170158
SV_767_Flavobacteriales	3.05762059623812	0.558463
SV_768_Flavobacteriales	3.15464808269573	0.357026
SV_769_Sphingomonadales	4.78463224821737	0.02305
SV_76_Flavobacteriales	2.19111655142558	0.154222
SV_770_Enterobacterales	1.61999877876782	0.435441
SV_771_Rhodobacterales	5.36531735547304	0.181161
SV_772_Cytophagales	4.93646300224871	0.148447
SV_773_Caulobacterales	4.93646300224871	0.347753
SV_774_Rhodobacterales	6.47141655225667	0.198033
SV_775_Rhodobacterales	3.92574586479811	0.145198
SV_776_Rhodospirillales	5.47823045012995	0.025748
SV_777_Rhodospirillales	4.68601506902794	0.229455
SV_778_NA	7.10724563474744	0.32613
SV_779_Enterobacterales	1.37137310932711	0.558937
SV_77_Caulobacterales	6.14309384432084	0.00015
SV_780_Rhizobiales	7.10724563474744	0.137309
SV_781_Flavobacteriales	3.68797132136683	0.404275
SV_782_Rhizobiales	5.83142835504431	0.115533
SV_783_Rhodobacterales	2.50874900913764	0.139623
SV_784_Caulobacterales	5.95415075489759	0.314922
SV_785_NA	7.10724563474744	0.32613
SV_786_Caulobacterales	5.95415075489759	0.210189
SV_787_Rhodobacterales	7.18164223977737	0.259503
SV_788_Rhodobacterales	5.95415075489759	0.279079
SV_789_Caulobacterales	8.05323957013243	0.350344
SV_78_Enterobacterales	1.52187870598502	0.058144
SV_790_Caulobacterales	5.95415075489759	0.238115
SV_791_Rhodospirillales	5.47823045012995	0.096836
SV_792_Caulobacterales	7.33277988854755	0.183649
SV_793_Cytophagales	4.93646300224871	0.359255
SV_794_Enterobacterales	1.27496581823505	0.191353
SV_795_Caulobacterales	5.0403508577685	0.217004
SV_796_Rhodobacterales	3.12196821650624	0.060989
SV_797_Rhodobacterales	5.95415075489759	0.249573
SV_798_Caulobacterales	6.14309384432084	0.073077
SV_799_Pseudomonadales	5.53557499230655	0.687964
SV_79_Rhizobiales	1.816609325995	0.023054
SV_7_Enterobacterales	1.61999877876782	0.137608
SV_800_Rhodobacterales	3.57454041621997	0.519127
SV_801_NA	4.17885044433254	0.250642
SV_802_NA	7.10724563474744	0.246625
SV_803_Rhodobacterales	5.36531735547304	0.102971
SV_804_Rhodospirillales	5.47823045012995	0.294391
SV_805_Cytophagales	4.93646300224871	0.40377
SV_806_Rhodospirillales	5.47823045012995	0.303579
SV_807_Caulobacterales	5.95415075489759	0.321691
SV_808_Sphingomonadales	4.7350669282391	0.438452
SV_809_Caulobacterales	6.14309384432084	0.030848
SV_80_Rhodobacterales	6.67677403927066	0.029458
SV_810_Rhodobacterales	3.57454041621997	0.268836
SV_811_Caulobacterales	6.14309384432084	0.324206
SV_812_Sphingomonadales	4.17885044433254	0.222009
SV_813_Sphingomonadales	2.53500987287359	0.202033
SV_814_Rhizobiales	9.81515133095795	0.242833
SV_815_Flavobacteriales	3.28882437806082	0.415611
SV_816_Rhodobacterales	3.46459830453738	0.096517
SV_817_Rhodobacterales	1.93373156351863	0.016474
SV_818_Flavobacteriales	3.28882437806082	0.071395
SV_819_Rhodobacterales	3.57454041621997	0.531177
SV_81_Flavobacteriales	3.68797132136683	0.524104
SV_820_Rhodobacterales	3.57454041621997	0.150439
