assembly	d.gRodon
2531839268	246.59
2534682210	275.33
2636416135	232.75
2648501471	286.8
2721755756	261.41
2547132147	242.46
2648501420	273.26
2541047516	320.59
2687453280	261.45
2562617150	259.49
2671180815	261.28
2515154211	321.62
2744054991	317.52
2524614880	325.23
2551306369	390.89
2513237348	266.07
2562617161	245.87
2654587777	252.79
2619619136	66.23
2545824762	109.9
2561511227	129.71
2558860114	116.13
2574179703	136.33
2639762747	152.79
2562617000	212.67
2648501643	165.28
2698536744	183.06
2721755669	156
2519103100	68.87
2563366501	66.86
2558309071	169.68
2731957874-cluster	170.76
2744054712	152.16
2562617200	145.74
2558860168	85.48
2645727819	184.34
2576861771	183.83
2643221927	169.07
2556921111	59.31
2562617192	345.3
2687453348	191.57
2597490295	322.64
2597490271	292.96
2562617177-cluster	139.28
2681813063	236.63
2687453475-cluster	233.45
2687453481	71.16
2687453482	167.18
2524614650	245.64
2548877014	203.68
2687453573	218.22
2751185797	220.98
2687453476	171.26
2684623177	165.7
2622736585	218.43
2524614563	211.01
2531839288	256.83
2541046978	252.76
2513237358	235.79
2675903695	320.02
2531839287	288.58
2731957579	264.05
2684622850	153.27
2634166308	308.27
2675903648	227.19
2545555869	157.4
2737471637	118.97
2616644817	277.47
2731639256	303.3
2619619008	306.7
2609459999	252.75
2616644818	259.12
2518285549	332.33
2537561904	279.47
2574180433	266.14
2700989267	284.75
2576861831	259.41
2547132401	299.19
2579778520	317
2660238721-cluster	294.12
2700989263	316.27
2574179752	263.09
2698536812	260.08
2622736627	268.38
2563366580	256.74
2574179783	294.15
2579778522	270.65
2585427852	275.87
2576861400	280.6
2576861401	257.94
2654587580	249.35
2579778523	294.05
2634166280	313.77
2513237341	303.85
2634166323	223.39
2636415975	272.2
2519899603	137.07
2545824664	290.38
2579778621	259.87
2510461065-cluster	256.8
2511231133-cluster	229.99
2519103092-cluster	238.1
2519103119	266.37
2529292856-cluster	247.57
2531839258	242.39
2537561754	278.22
2537561761	261.78
2540341058-cluster	237.24
2541047540	243.48
2541047576	248.5
2541047587	235.29
2541047588	248.6
2546825512	251.88
2558860282	223.89
2558860353	251.35
2558860643-cluster	247.8
2558860645-cluster	256.87
2558860651	233.11
2558860652	262.4
2558860672-cluster	270.04
2558860675	233.62
2558860678	234.18
2558860690	257.86
2558860696	259.41
2558860702	261.44
2558860714-cluster	261.42
2558860715	232.82
2558860717	236.21
2558860719-cluster	232.51
2558860721	233.23
2558860722	264.35
2558860725	240.78
2558860729	236.62
2558860733	290.33
2558860756-cluster	254.48
2558860949-cluster	237.7
2562617149	234
2563366780-cluster	219.18
2563366783-cluster	235.18
2563366785	221.71
2563366791	221.62
2563366810	257.95
2563366816	244.89
2563367062-cluster	245.87
2565956507	237.44
2565956733	238.79
2565956734	256.76
2565956740	249.34
2565956741	260.89
2565956743	229.52
2565956744	264.96
2565956745	231.41
2565956751	281.28
2576861109	229.46
2576861586	230.5
2576861587	240.78
2576861600-cluster	245.18
2576861613	234.56
2576861614	224.51
2576861644	246.69
2576861695	256.35
2597490101-cluster	241.39
2609460175	252.65
2630968741	239.99
2654587649	267.78
2681813361	262.21
2718218019	244.6
2721755477	238.03
2545824662-cluster	301.07
2545824649	320.68
2558860912	319.06
2687453605	284.92
2541047449	264.07
2541047999	189.89
2558860916	190.36
2545824647	224.6
2558860908	225.44
2545824667	200.12
2558860914	196.79
2545824669	226.14
2554235108	226.7
2558860911	225.26
2541047446	232.7
2545824655	226.52
2565956832	233.95
2651869700-cluster	214.16
2667527828	221.12
2731957564	221.3
2510065006-cluster	258.28
2510065012	283.16
2510065013	246.34
2514752024	273.3
2519103062-cluster	280.32
2519103065	259.71
2519103067	296.95
2521172579	223.49
2526164709	214.46
2529292756-cluster	274.29
2529293273-cluster	284.19
2529293274	281.14
2529293279	281.49
2531839075	286.6
2531839106	277.38
2531839107	276.12
2531839110	290.68
2531839111	283.86
2531839115	276.81
2531839618	273.04
2534682309	276.75
2541047422-cluster	288
2541047423	289.48
2541047551	278.18
2541047994-cluster	305.7
2541047995	287.11
2541047996-cluster	286.22
2554235110	278.49
2554235111	262.14
2558860732-cluster	239.13
2558860735	238.99
2558860760	242.45
2558860762-cluster	229.33
2558860764	222.7
2558860765	251.71
2558860766-cluster	272.79
2558860767-cluster	243.4
2558860768	307.39
2558860769	242.76
2558860770-cluster	272.9
2558860774-cluster	259.89
2558860775	294.97
2558860776-cluster	256.52
2558860781	231.43
2558860790	256.45
2558860792	291.06
2558860793	229.5
2558860794	233.18
2558860796	270.52
2558860802	256.97
2558860803	271.37
2558860805-cluster	287.01
2558860807	297.41
2558860808	299.05
2558860810	230.09
2558860815	250.04
2558860816-cluster	243.48
2558860819	248.53
2558860821-cluster	248.12
2558860823-cluster	248.78
2558860825	227.54
2558860827	247.55
2558860829	248.03
2558860830	245.68
2558860831	260.63
2558860832	279.21
2558860837	273.36
2558860846-cluster	286.85
2558860847-cluster	260.54
2558860850	250.73
2558860859	277.28
2558860860	289.78
2558860861	257.5
2558860865	243.35
2558860871	249.49
2558860875	261.73
2558860880	287.56
2558860882	240.94
2558860890	233.62
2558860891	256.6
2558860892	239.96
2558860897	289.5
2565956806	289
2565956807	242.77
2576861578	269.56
2579778917	233.86
2600255027	258.85
2627853688	252.66
2627853775	253.28
2627853934-cluster	251.17
2627853974-cluster	220
2630968321-cluster	231.01
2630968437-cluster	279.3
2630968938	266.87
2671181005-cluster	229.39
2675903263	271.98
2675903350	256.4
2675903549	239.42
2675903637-cluster	255.82
2684622530	249.18
2684622635	255.22
2684622636	235.37
2684622639-cluster	254.98
2684622640	248.75
2687453318	256.26
2690316154	239.81
2718217861	249.27
2718217898-cluster	307.07
2724679048-cluster	265.72
2728369003	256.43
2728369005	258.06
2728369006	315.53
2728369007	268.4
2728369009	258.49
2728369014	254.89
2728369015	256.76
2728369016	255.86
2728369017	255.11
2728369020	270.23
2728369021	266.23
2728369024	286.83
2728369027	255.12
2728369029	256.17
2728369031	253.77
2728369032	255.73
2728369033	272.77
2728369034	256.36
2728369081	273.03
2521172711	235.13
2545824653-cluster	229.54
2558860905	229.59
2630968304	229.83
2684623172-cluster	212.25
2690316297	214.89
2531839113	285.45
2548877026-cluster	289.04
2558860771-cluster	302.01
2558860778-cluster	296.25
2558860782	297.91
2558860791	274.42
2558860795	274.76
2558860797	296.38
2558860801	284.57
2558860884	261.91
2574180295-cluster	269.7
2588253766	254.11
2602041617	282.05
2627854091-cluster	263.51
2660238012	296.41
2681813180	278.62
2698536579	285.31
2744054858	286.2
2606217799	215.1
2609459998	241.31
2545824656	249.31
2558860906	249.3
2599185104	239.86
2545824659	232.32
2558860915	231
2545824674	298.06
2558860910	302.73
2545824658	225.77
2558860909	228.94
2541047447	244.92
2545824666	245.33
2690315797	275.17
2540341159	212.01
2541047578	213.36
2545824673-cluster	251.43
2558860903	248.81
2731957559	235.24
2513237314	257.11
2562617050	236.51
2731957567	261.24
2648501919	239.45
2541047579	241.59
2721755692	227.11
2706794582	109.43
2541047997	223.61
2558860907	223.34
2627853733	201.12
2627853913-cluster	216.94
2630968331	200.16
2630968831-cluster	181.24
2634166419	200.41
2636415755	210.37
2684623089	212.6
2684623090	213.54
2687453439	177.85
2541047448	130.6
2541047998	135.29
2541047445	237.6
2545824663	240.66
2541047450-cluster	223.29
2681813000	221.07
2561511171	303
2595698189-cluster	322.73
2627853628-cluster	305.59
2511231116	371.27
2524614634	407.97
2630968441	401.63
2700989152	181.23
2695420657	187.39
2695420818	189.38
2721755795	187.19
2617271294-cluster	310.51
2654587709	308.34
2645727541-cluster	308.04
2645727842	300.31
2639762958	293.68
2648501834	304.06
2660238120	242.76
2639763010	353.83
2700989133	261.87
2663763277-cluster	286.69
2684622584	299.42
2667527675	263.72
2622736439	317.47
2630968748	317.51
2660238628	307.4
2660238488	290.31
2585427881	297.67
2681812987-cluster	301.51
2585427921	296.11
2700989141	303.84
2695420442	320.27
2700989131	319.71
2728369670	325.77
2657245013	344.56
2513237303	279.29
2700989145	280.44
2615840612	169.39
2663763513	239.31
2657244926	368.84
2636415850	290.55
2660238229	284.38
2681813008	258.37
2718218020-cluster	254.89
2511231118	213.31
2603880187	297.69
2600254955	200.12
2651870343	170.49
2548876843	315.32
2667528057	315.49
2667528109	297.62
2660238290	167.78
2657244955	350.77
2728369674	318.9
2585427874	352.04
2627854060-cluster	348.79
2728369677	324.62
2663763308-cluster	252.69
2505119026	347.46
2519899793	360.55
2531839133	347.88
2534681633	358.43
2534681635	344.55
2534681636	339.83
2534681637	341.23
2540341119	369.11
2545824698	348.58
2545824702	335.1
2545824705-cluster	368.07
2563366599	343.5
2565956833-cluster	372.31
2565956839	349.04
2565956843	361.99
2565956847	349.39
2565956853	354.83
2565956855	349.58
2571042227	343.8
2597489943-cluster	343.79
2617271242	432.2
2645727872	345.59
2648501344	351.44
2651869747	349.64
2667528038	346.46
2511231185	336.72
2518285542-cluster	352.7
2529293053	336.29
2534681855	344.65
2545824642-cluster	330.85
2585427840	326.65
2585427944	334.5
2588254164	337.24
2590828689	337.05
2597490177	345.51
2602041600	334.36
2636415609	331.41
2636415916	321.29
2645727684-cluster	330.8
2645728075-cluster	332.16
2654587698	331.03
2663763364-cluster	196.79
2667527799	256.2
2734481919	288.95
2513237379	334.01
2630968237	333.8
2576861616	188.23
2630968393	315.16
2609460312	208.64
2505119027-cluster	224.44
2518285545-cluster	227.9
2521172735-cluster	240.17
2545824768-cluster	228.51
2554235316	251.35
2558860970	236.88
2561511196	213
2562617181	237.17
2565956819	251.88
2576861670	248.94
2579778862	250.7
2579779073	238.83
2585427804	224.44
2585427856	258.37
2602041662	203.96
2617271198	243.58
2645727589	237.14
2663763241	264.88
2687453151-cluster	223.51
2687453200-cluster	244.67
2687453335	234.67
2700989149	224.84
2700989467	255.55
2700989527	249.61
2718218475-cluster	260.63
2721755694	237.46
2721755718	201.51
2728369394	231.18
2728369395	244.53
2731957853	238.58
2744054745	231.72
2744054756	235.25
2744054772	247.89
2541048006	234.29
2597489899	221.83
2700989271	241.11
2651869842	332.84
2700989123	312.35
2563366581	255.2
2585427872	264.51
2600255229	278.79
2602041530	259.14
2602041531-cluster	250.01
2744054875	254.11
2671180773	223.61
2503386000	299.24
2509276050	318.66
2681813110	275.15
2617270705-cluster	314.61
2617270727	334.9
2529292892-cluster	188.18
2529292893	188.62
2602041603	222.39
2690315764-cluster	185.45
2534682072	72.39
2537561995	19.12
2537561996	33.75
2541047507	40.38
2585427925	8.23
2617271216	50.76
2617271217	40.22
2617271268-cluster	32.76
2619619274	50.61
2648501283	23.24
2648501706	25.65
2651869718	27.37
2654587874	41
2657245472	39.19
2687453459-cluster	14.12
2718217815	53.35
2718218337	43.45
2721755462	25.87
2721755550	45.9
2721755789	50.04
2728369345	44.17
2728369678	43.78
2744054725	29.04
2534682224	52.77
2675903447	30.63
2585427877	320.29
2663762633	302.87
2534681631-cluster	327.06
2547132036	322.53
2585427878	331.58
2597489909	246.29
2585427879	361.97
2700989155	360.03
2627853884	283.59
2645727721	293.91
2521172688	268.2
2558860180	285.52
2602041532	269.23
2602041533-cluster	272.6
2602041537	263.2
2630968670	251.65
2630968966	247.52
2654587749	254.38
2654588033	210.53
2660237987	293.15
2663763150	278.59
2513237395-cluster	302.35
2663763267	302.88
2517572004	309.64
2563367165	264.95
2700989157	255.21
2657245084	174.9
2663763529-cluster	170.94
2558309059	316.4
2648501494	263.86
2660238416	294.71
2585427926	211.96
2597490363-cluster	199.89
2728369681	193.48
2627854222	326.56
2565956592	350.07
2660238082	332.03
2636415759	352.06
2639762991	294.36
2518645515-cluster	260.09
2562617156	332.92
2630968908	313.68
2563366755	266.16
2660238722	238.23
2523533622	203.19
2617271324	348.25
2660238553	269.17
2700989148	282.14
2671180578	298.1
2663762931	305.13
2721755541	173.58
2728369693	208.96
2585427876	150.78
2700989144	175.2
2671181128	263.8
2585427929	186.76
2675903522-cluster	194.1
2545824759	196.47
2504756048	223.03
2505119028	225.62
2505313015	227.52
2519899777	243.43
2700989132	227.66
2627853662	249.38
2657245078	308.63
2576861775	305.5
2681813158	310.92
2663763418	271.79
2728369685	254.32
2602041559	243.77
2663763512	247.5
2728369684	260.82
2667527643-cluster	213.94
2700989151	227.06
2700989137	243.19
2728369686	188.3
2660237942	202.8
2728369707	249.55
2660238337	251.37
2703719205	260.81
2519899541	273.74
2627854102-cluster	166.26
2519899540-cluster	224.98
2687453206-cluster	242.25
2547132286-cluster	36.4
2721755483-cluster	89.5
2671181003	99.54
2511231143-cluster	187.87
2558860178	209.29
2568526284	163
2627854129	197.57
2630968548	176.46
2648501408	199.33
2684623076	204.86
2754412421	196.11
2531839142	204.07
2721755560	195.33
2700989134	208.48
2505119023-cluster	203.74
2540341249	213.54
2571042593	231.31
2597489931	224.03
2597490301-cluster	237.06
2627853902	217.67
2636415857	234.19
2639763024	222.87
2690315826	233.54
2713897175	232.42
2713897176	224.86
2718217946	227.09
2724679127	207.7
2731957850	209.68
2700989150	204.12
2627853731	208.43
2667527871	212.7
2585427798	194.02
2695420716	160.52
2519103178	198.79
2657245447-cluster	204.8
2663762834	248.51
2731957679	244.15
2627854082	153.19
2700989146	123.19
2660238323	104.75
2667527822	302.98
2667527581	84.81
2657245445	84.96
2585427873	191
2675903500	184.44
2660238151	126.98
2700989116	94.54
2690315903	120.92
2744054799	113.99
2744054800	121.33
2744054803	117.14
2744054804	112.91
2744054805	96.14
2700989270	179.19
2585427875	99.65
2585427880	163.8
2681813136	160.74
2517572003	105.18
2563367220	101.57
2663762947	84.62
2731957662	82.32
2667528017	297.13
2700989127	293.1
2521172681	86.13
2562617182	165.03
2593339155	103.85
2627853657	117.34
2639762911	111.4
2667527649	101.97
2731957672	101.94
2654588114	99.14
2518645520	150.03
2663763074	163.13
2518285539-cluster	207.39
2518285541	216.17
2529292852	217.9
2630968332	225.64
2648501347	211.48
2663763409	226.93
2718217982	197.44
2671180689	126.51
2700989153	99.34
2728369683	93.3
2554235317	205.46
2568526717	245.94
2571042293	202.53
2636416145	213.34
2645727920	234.92
2651869820	237.83
2657245627	202.71
2663762973	245.12
2667527935-cluster	228.46
2687453268	246.51
2700989528	217.61
2721755775	217.45
2667528021	223.83
2531839419	112.43
2700989147	178.82
2706794563	208.44
2667527875	172.38
2700989262	148.1
2513237302	121.77
2582581252	112.51
2630968579	121.54
2636415689	123.9
2654588116	136.77
2654588121	137.59
2654588122-cluster	137.92
2657245411	103.59
2540341034	126.57
2663763371	116.92
2700989158	8.64
2502171170-cluster	211.46
2506381017-cluster	180.04
2534682349	197.58
2554235423	213.02
2571042361	177.75
2599185332	167.38
2599185333	163.82
2599185334	193.95
2599185361	161.55
2636415954	211.91
2687453552	184.02
2718217763	174.57
2502171173	198.27
2660238834	204.15
2684623009	202.03
2684623010	228.22
2687453659	208
2671180593	304.71
2667527865	185.79
2667527752	313.25
2700989124	306.96
2700989136	359.92
2663762875	347.95
2663762946	320.63
2513237368	313.72
2534682326	302.75
2671180581	316.41
2700989261	300.76
2660238052	377.5
2681813159	334.9
2671180250	387.14
2728369706	368.28
2609460075-cluster	323.33
2700989138	319.11
2548876815	343.29
2548876975	334.22
2663763201	346.33
2721755754-cluster	337.09
2657245519	252.75
2534681632	230
2667528105	305.98
2663762901	367.47
2524614648	364.52
2597489884	364.36
2515154139-cluster	367.89
2579778867-cluster	365.97
2585428032	355.74
2585428038	362.54
2609460267-cluster	373.76
2627853937-cluster	372.42
2627854118-cluster	370.76
2636415555-cluster	372.04
2648501155	370.07
2648501499	363.14
2690315874-cluster	327.13
2663763515	198.26
2651869714	339.09
2728369688	321.02
2657245682	242.67
2513237369	333.5
2700989154	339.9
2660237943	192.68
2627854259	337.58
2519899786	148.39
2534682225	119.84
2540341205	140.13
2639762836-cluster	100.19
2648501713	129.55
2700989260	143.17
2718218079	153.75
2718218205-cluster	152.59
2744054560	144.44
2660238258	272.21
2657245420	322.84
2660237910-cluster	275.96
2627854160-cluster	337.44
2675903387	331.82
2684623222	322.53
2687453112-cluster	326.97
2687453221	306.2
2687453550	326.35
2657245032	348.48
2660238412-cluster	339.77
2744054902	321.08
2558309075	206.76
2585427843	205.14
2660238327-cluster	206.91
2724679188	208.69
2667527983	195.43
2690316249	361.8
2574180395	365.68
2663762609-cluster	252.76
2734481918	256.08
2657245468	246.97
2734481936	173.88
2513237370	313.6
2671180363-cluster	304.08
2728369689	239.58
2671180263-cluster	249.77
2721755457-cluster	253.79
2721755794	247.38
2734481937	250.59
2700989125	267.64
2728369669	236.85
2531839522	235.3
2585427640	218.59
2597490186	222.29
2654587995	154.22
2728369349	159.93
2690315969	240.96
2585428030	133.2
2700989265	89.02
2531839183	169.99
2671181108	188.67
2582581020	104.05
2690315949	243.46
2713896977	245.68
2751185706	142.43
2556921092	255.43
2576861686	243.73
2576861705	253.06
2571042457	214.68
2576861700	214.73
2562617157	275.63
2568526539	245.29
2537561540	325.44
2627853623	310.34
2511231098-cluster	262.82
2558860273	278.3
2627854096-cluster	276.21
2511231174-cluster	310.83
2511231184-cluster	233.42
2511231190	307.12
2511231203-cluster	301.48
2526164705	303.65
2540341111	312.58
2540341143	330.92
