assembly	genome.size
2728369005	146.91
2728369006	160.1
2728369007	160.14
2728369009	162.34
2728369014	156.9
2728369015	149.81
2728369016	151.06
2728369017	152.86
2728369020	157.99
2728369021	150.39
2728369024	164.03
2728369027	155.54
2728369029	157.1
2728369031	151.24
2728369032	154.62
2728369033	158.89
2728369034	153.03
2728369081	123.19
2521172711	139.55
2545824653-cluster	141.26
2558860905	143.3
2630968304	145.58
2684623172-cluster	146.31
2690316297	108.37
647533154	135.99
2531839113	124.43
2548877026-cluster	130.33
2558860771-cluster	132.9
2558860778-cluster	149.54
2558860782	140.74
2558860791	134.23
2558860795	142.94
2558860797	141.51
2558860801	130.14
2558860884	156.17
2574180295-cluster	142.72
2588253766	131.82
2602041617	136.93
2627854091-cluster	129.99
2660238012	137.47
2681813180	128.34
2698536579	130.81
2744054858	137.47
2606217799	164.95
2609459998	140.2
2545824656	153.2
2558860906	152.93
2599185104	171.83
2545824659	208.37
2558860915	209.08
2545824674	152.62
2558860910	152.73
2545824658	121.03
2558860909	120.12
2541047447	136.14
2545824666	136.71
2690315797	130.18
647533127-cluster	178.39
2540341159	176.8
2541047578	191.48
2545824673-cluster	187.57
2558860903	186.38
2731957559	181.05
647533156	159.51
2513237314	156.7
2562617050	179.93
2731957567	199.16
2648501919	163.36
2541047579	205.78
2721755692	202.52
2706794582	80.44
2541047997	110.31
2558860907	110.53
2627853733	103.52
2627853913-cluster	105.7
2630968331	100.56
2630968831-cluster	115
2634166419	92.36
2636415755	102.79
2684623089	107.95
2684623090	104.58
2687453439	112.2
2541047448	120.29
2541047998	119.07
2541047445	124.29
2545824663	122.24
649989943	103.79
2541047450-cluster	102.96
2681813000	139.07
650716050	88.14
2561511171	86.61
2595698189-cluster	88.48
2627853628-cluster	86.76
2511231116	120.38
2522125159	88.9
2524614634	89.11
2630968441	90.23
2700989152	178.48
2695420657	54.34
2695420818	54.1
2721755795	58.23
2617271294-cluster	56.34
2654587709	52.02
2645727541-cluster	54.48
2645727842	52.71
2639762958	44.95
2648501834	54.9
2660238120	49.48
2639763010	69.95
2700989133	105.19
2663763277-cluster	98.54
651324060	114.37
2684622584	107.3
2667527675	116.35
2622736439	122.2
2630968748	122.2
2660238628	105.04
2660238488	142.84
2585427881	127.94
2681812987-cluster	128.07
2585427921	117.83
2700989141	118.2
2695420442	140.85
2700989131	132.32
2728369670	132.1
2657245013	94.78
2513237303	109.63
2700989145	107.72
2615840612	56.86
2663763513	56.75
2657244926	40.42
651324061	42.62
2636415850	40.07
2660238229	42.57
2681813008	46.9
2718218020-cluster	43.83
2511231118	42.92
2603880187	39.76
2600254955	45.38
2651870343	59.55
2548876843	145.38
2667528057	139.8
2667528109	87.86
2660238290	79.02
2657244955	119.72
2728369674	118.66
2585427874	134.56
2627854060-cluster	148
2728369677	98.96
2663763308-cluster	118.66
2505119026	157.5
2519899793	145.75
2531839133	149.67
2534681633	141.45
2534681635	151.3
2534681636	140.14
2534681637	133.15
2540341119	157.54
2545824698	143.75
2545824702	141.89
2545824705-cluster	154.73
2563366599	153.11
2565956833-cluster	148.09
2565956839	145.96
2565956843	152.32
2565956847	144.75
2565956853	130.87
2565956855	128.3
2571042227	149.14
2597489943-cluster	157.28
2617271242	166.71
2645727872	153.91
2648501344	149.06
2651869747	155.6
2667528038	139.4
646862332	149.25
2511231185	146.33
2518285542-cluster	141.5
2529293053	142.43
2534681855	140.66
2545824642-cluster	141.31
2585427840	140.88
2585427944	150.98
2588254164	150.02
2590828689	145.82
2597490177	143.84
2602041600	149.99
2636415609	141.7
2636415916	157.24
2645727684-cluster	146.38
2645728075-cluster	145.79
2654587698	151.38
2663763364-cluster	111.43
2667527799	112.52
2734481919	87.58
2513237379	156.12
2630968237	148.99
2576861616	186.74
2630968393	142.38
2609460312	156.73
2505119027-cluster	172.58
2518285545-cluster	164.08
2521172735-cluster	162.44
2545824768-cluster	165.5
2554235316	163.69
2558860970	177.82
2561511196	168.48
2562617181	161.89
2565956819	155.89
2576861670	179.73
2579778862	144.06
2579779073	167.8
2585427804	144.23
2585427856	170.07
2602041662	153.4
2617271198	169.3
2645727589	164.05
2663763241	176.53
2687453151-cluster	145.8
2687453200-cluster	169.96
2687453335	166.06
2700989149	158.67
2700989467	163.5
2700989527	170.46
2718218475-cluster	194.13
2721755694	157.32
2721755718	166.13
2728369394	174.55
2728369395	185.77
2731957853	164.51
2744054745	154.36
2744054756	155.65
2744054772	184.69
2541048006	176.33
2597489899	176.74
2700989271	147.25
2651869842	64.39
2700989123	55.79
2563366581	83.12
2585427872	80.24
2600255229	82.94
2602041530	80.36
2602041531-cluster	82.81
2744054875	80.41
647000263	53.69
2671180773	52.36
650716045	90.04
651053037	82.16
2503386000	79.17
2509276050	80.15
2681813110	84.17
2617270705-cluster	62.94
2617270727	62.5
647000264	88.15
647533176	103.58
647533177	112.18
2529292892-cluster	106.03
2529292893	118.05
2602041603	96.26
2690315764-cluster	86.82
649633062	92.27
650377954	75.36
2534682072	75.56
2537561995	68.51
2537561996	70.38
2541047507	66.09
2585427925	65.71
2617271216	87.02
2617271217	77.83
2617271268-cluster	74.08
2619619274	89.24
2648501283	75.11
2648501706	79.97
2651869718	75.29
2654587874	90.54
2657245472	65.44
2687453459-cluster	75.5
2718217815	76.59
2718218337	81.88
2721755462	83.94
2721755550	80.64
2721755789	100.85
2728369345	77.82
2728369678	66.28
2744054725	67.98
2534682224	106.88
2675903447	84.93
2585427877	78.35
2663762633	78.67
647000265	84.02
2534681631-cluster	77.64
2547132036	69.43
2585427878	72.12
2597489909	78.9
2585427879	72.33
2700989155	72.25
2627853884	79.25
2645727721	82.94
645951865	71.17
2521172688	92.09
2558860180	75.24
2602041532	77.07
2602041533-cluster	83.77
2602041537	108.81
2630968670	90.61
2630968966	74.45
2654587749	94.14
2654588033	108.39
2660237987	66.08
2663763150	78.51
648276682	37.15
649989960-cluster	39.43
649989962	38.22
2513237395-cluster	35.96
2663763267	35.21
2517572004	89.8
2563367165	75.05
2700989157	83.74
647533180	65.56
2657245084	57.14
2663763529-cluster	63.65
651053040	81.46
2558309059	76.3
2648501494	68.33
2660238416	88.06
650716047	106.76
2585427926	100.24
2597490363-cluster	102.06
2728369681	87.16
2627854222	93.15
2565956592	77.29
2660238082	77.36
2636415759	88.81
2639762991	90.24
647533179	60.73
648276683	57.6
2518645515-cluster	78.82
2562617156	84.39
2630968908	80.77
2563366755	77.48
2660238722	74.75
2523533622	53.82
2617271324	89.18
2660238553	75.09
2700989148	93.27
2671180578	76.09
2663762931	70.88
2721755541	73.79
2728369693	71.33
2585427876	90.67
2700989144	91.3
2671181128	71.5
2585427929	77.66
2675903522-cluster	83.7
2545824759	86.86
2504756048	109.55
2505119028	116.58
2505313015	122.05
2519899777	120.41
2700989132	112.36
2627853662	89.91
2657245078	164.56
2576861775	138.78
2681813158	138.44
2663763418	98.06
2728369685	149.06
2602041559	106.28
2663763512	106.15
2728369684	105.92
2667527643-cluster	120.33
2700989151	151.95
2700989137	139.04
2728369686	138.42
2660237942	55.36
2728369707	55.75
2660238337	128.5
2703719205	135.52
2519899541	68.87
2627854102-cluster	64.48
2519899540-cluster	76.71
649633064	80.66
2687453206-cluster	86.97
646564543	90.3
650716049	75.65
2547132286-cluster	84.39
2721755483-cluster	69.82
2671181003	68.01
2511231143-cluster	84.73
2558860178	76.9
2568526284	64.74
2627854129	72.72
2630968548	75.44
2648501408	83.94
2684623076	82.78
2754412421	85.8
2531839142	84.22
2721755560	86.84
2700989134	143.37
2505119023-cluster	118.69
2540341249	122.55
2571042593	141.08
2597489931	122.02
2597490301-cluster	114.15
2627853902	112.07
2636415857	140.06
2639763024	124.22
2690315826	131.64
2713897175	117.47
2713897176	118.94
2718217946	119.73
2724679127	121.59
2731957850	112.09
2700989150	136.39
2627853731	149.36
2667527871	145.16
2585427798	122.38
2695420716	114.22
2519103178	125.18
2657245447-cluster	122.75
2663762834	105.69
2731957679	96.74
2627854082	139.47
2700989146	132.31
2660238323	129.39
2667527822	100.15
2667527581	86.93
651324057	74.89
2657245445	75.25
2585427873	88.44
2675903500	88.95
2660238151	49.25
2700989116	62.62
2690315903	60.11
2744054799	59.18
2744054800	59.73
2744054803	59.36
2744054804	59.42
2744054805	58.57
2700989270	43.95
2585427875	99.49
2585427880	61.94
2681813136	61.71
2517572003	99.89
2563367220	90.77
2663762947	93.68
2731957662	90.9
2667528017	105.27
2700989127	103.9
2521172681	88.01
2562617182	90.42
2593339155	86.14
2627853657	77.59
2639762911	80
2667527649	83.47
2731957672	82.73
2654588114	73.37
2518645520	55.82
2663763074	62.83
2518285539-cluster	76.1
2518285541	87.94
2529292852	86.69
2630968332	104.57
2648501347	82.24
2663763409	82
2718217982	89.11
645951838	99.48
2671180689	98.77
646206276	65.76
2700989153	56.74
2728369683	56.98
647533178	85.39
2554235317	87.87
2568526717	83.99
2571042293	71.62
2636416145	105.22
2645727920	86.49
2651869820	84.43
2657245627	76.43
2663762973	80.15
2667527935-cluster	72.54
2687453268	164.32
2700989528	72.07
2721755775	80.38
2667528021	66.2
2531839419	77.45
2700989147	73.25
2706794563	60.27
2667527875	92.63
2700989262	91.1
2513237302	97.6
2582581252	79.84
2630968579	100.47
2636415689	88.82
2654588116	76.05
2654588121	75.87
2654588122-cluster	76
2657245411	99.23
649989969	91.23
2540341034	95.07
2663763371	85.45
2700989158	61.21
2502171170-cluster	80.11
2506381017-cluster	91.27
2534682349	87.97
2554235423	89.74
2571042361	82.37
2599185332	98.86
2599185333	79.4
2599185334	76.51
2599185361	84.67
2636415954	83.26
2687453552	98.93
2718217763	86.58
2502171173	87.37
2660238834	93.64
2684623009	80.53
2684623010	87.76
2687453659	85.98
2671180593	60.5
2667527865	69.04
2667527752	109.95
2700989124	78.28
2700989136	98.37
2663762875	122.94
2663762946	102
2513237368	126.27
2534682326	93.4
2671180581	120.24
2700989261	111.5
2660238052	115.84
2681813159	90.85
2671180250	124.85
2728369706	124.74
2609460075-cluster	113.33
2700989138	126.84
2548876815	96.43
2548876975	101.61
2663763201	96.25
2721755754-cluster	138.84
2657245519	156.59
651324058	132.24
2534681632	138.67
2667528105	128.64
2663762901	100.83
2524614648	73.47
2597489884	73.35
2515154139-cluster	66.53
2579778867-cluster	69.7
2585428032	68.63
2585428038	70.28
2609460267-cluster	74.7
2627853937-cluster	77.38
2627854118-cluster	72.41
2636415555-cluster	70.22
2648501155	68.72
2648501499	69.94
2690315874-cluster	64.82
2663763515	88.98
2651869714	101.8
2728369688	105.44
2657245682	72.38
2513237369	126.53
2700989154	125.66
2660237943	119.49
2627854259	77.41
647533194	84.83
649989981	79.08
2519899786	82.98
2534682225	86.73
2540341205	78.72
2639762836-cluster	83.09
2648501713	82.12
2700989260	78.72
2718218079	94.79
2718218205-cluster	92.23
2744054560	68.88
2660238258	67.69
2657245420	86.16
2660237910-cluster	75.13
2627854160-cluster	98.75
2675903387	94.81
2684623222	116.91
2687453112-cluster	96.79
2687453221	94.99
2687453550	110.07
2657245032	100.39
2660238412-cluster	89.73
2744054902	98.45
2558309075	69.89
2585427843	67.41
2660238327-cluster	66.49
2724679188	79.3
2667527983	72.94
2690316249	156.42
2574180395	164.68
2663762609-cluster	188.12
2734481918	185.3
2657245468	121.91
2734481936	122.4
2513237370	83.91
2671180363-cluster	132.49
2728369689	72.72
2671180263-cluster	177.23
2721755457-cluster	169.89
2721755794	192.24
2734481937	125.94
2700989125	178.01
2728369669	178.21
2531839522	41.41
2585427640	41.62
2597490186	43.81
2654587995	121.64
2728369349	106.04
2690315969	42.16
2585428030	78.15
2700989265	40.11
650716105	47.2
2531839183	65.97
2671181108	68.28
2582581020	92.09
2690315949	53.44
2713896977	52.52
2751185706	106.03
2556921092	116.63
2576861686	118.19
2576861705	122.89
2571042457	161.18
2576861700	135.5
2562617157	122.16
2568526539	130.59
2537561540	141.85
2627853623	143.08
2511231098-cluster	144.28
2558860273	143.67
2627854096-cluster	151.86
2511231174-cluster	142.6
2511231184-cluster	147.21
2511231190	148.95
2511231203-cluster	140.72
2526164705	150.41
2540341111	147.1
2540341143	141.23
2545555816	127.75
2558860272-cluster	145.74
2576861728	138.87
2585428012	147.55
2597490170-cluster	148.24
2600255243	153.03
2600255244	144.45
2609460035-cluster	145.88
2627853764-cluster	147.81
2630968375	153.95
2636415598	140.49
2645727770	142.97
2687453516	150.12
2690315799-cluster	143.68
2690315821	152.09
2690315834	143.4
2713896876	148.12
2744054501	141.15
2513237197	142.5
2526164706	150.48
2526164717	145.09
2540341168	142.7
2547132033-cluster	140.21
2558860271	145.15
2574180084	142.7
2630968539	149.79
2636415619	154.25
2639763028	150.23
2651869753-cluster	142.69
2654587790	142.92
2663763476-cluster	145.83
2740892504	143.08
650377957	147.56
2547132031	81.29
2634166436-cluster	143.6
646564544	135.71
2636415624	142.43
2639763084	177.44
2576861685	171.62
2574180400	160.78
2639762774-cluster	188.34
2576861703	167.91
2576861687	163.07
2576861689	173.36
2728369676	89.16
2511231101-cluster	80.4
2534681630	87.07
2541047486-cluster	79.91
2547132128-cluster	89.38
2576861684	97.03
2600255050-cluster	85.51
2531839335	99.61
2551306387	95.32
646311940	125.14
2509276043	115.27
2534682039	117.03
2558309065-cluster	122.52
2563366570	111.16
2571042907	115.03
2597490350	117.22
2600255016-cluster	129.34
2609460085-cluster	118.05
2617271325-cluster	121.45
2627854122	109.64
2630968506	121.28
2671181044-cluster	110.94
2740892536	83.53
648231713	118.26
2519103111	113.5
2554235455	111.53
2561511158-cluster	121.32
2571042322	128.02
2576861572	122.26
2576861575	119
2576861588	125.04
2617271178-cluster	135.93
2636415750-cluster	123.16
2639762739-cluster	123.3
2740892540	112.6
2744054432	106.64
2547132076	89.26
2636415636-cluster	80.97
2585427950	99.53
2600255100	101.98
2731957665	81.83
2731957666	94.39
2518285604	71.97
2519899547	87.77
2529292814	113.41
2529292943	85.81
2529292982-cluster	84.49
2529293086	91.97
2529293092-cluster	96.32
2529293175-cluster	85.25
2529293179	87.92
2529293180-cluster	96.22
2529293232	87.84
2531839063	83.94
2531839064	87.38
2531839117	99.87
2531839118	97.25
2531839122-cluster	94.31
2534682007	84.79
2534682151	89.09
2537561541	86.38
2537561940-cluster	91.16
2548876873-cluster	101.4
2548876886-cluster	81.6
2548876890-cluster	89.27
2548876892	87.69
2548876895	94.67
2548876902	89.72
2551306429	88.29
2551306431	88.71
2551306433	87.57
2551306436	87.59
2551306439	88.01
2551306440	87.87
2551306442	87.7
2551306445	94.31
2554235166	86.6
2554235168	88.73
2554235174	87.2
2554235416-cluster	92.71
2554235418	90.82
2558860394	92.77
2565956785	70.61
2565956786-cluster	85.26
2565956787	70.88
2565956788	70.39
2619619105-cluster	73.14
2634166459-cluster	87.88
2636416132	96.26
2657244970-cluster	91.08
2657245042	89.03
2657245435	87.26
2660238009	91.08
2660238122	87.65
2660238274	89.31
2660238382	87.18
2660238421	92.45
2663762813	87
2663763381	83.88
2663763394	88.54
2667527670-cluster	95
2667527711	89.8
2671180322	93.8
2671180400	95.53
2671180875	95.32
2675903309-cluster	85.59
2681813072-cluster	90.74
2684622661	85.87
2687453320	91.28
2706794497	86.54
2706794506	89.63
2706794512	92.55
2718218370	97.53
2718218425	73.15
2737471878	85.86
2737471881	108.37
2737471895	93.35
2737471928	86.45
649990001	71.62
2515154090	79.62
2554235323	77.89
2554235324	98.9
2554235452	91.64
2602041630	69.88
2602041649-cluster	77.18
2684623184	78.73
2558860933-cluster	83.32
2602041682-cluster	89.48
2690315866	74.11
649990003	90.85
2529292878	92.23
2515154033	91.62
2528311138	101.14
2523533613	76.05
2579778806	78.64
2585427918	79.25
2512047071	81.29
2534682144	78.91
2537561968	73.22
2554235313-cluster	79.44
2558860938	74.21
2602041609	80.4
2602041663-cluster	74.16
2695420336	79.1
2512047072	110.97
649990004	81.39
2690315945	85.39
2690315963	83.56
2541047083	92.93
647533232	75.89
2568526682	76.11
2515154028	75.66
649990005	99.28
650377975	94.06
2529292875	94.12
2529292876	91.65
2540341136	93.52
2545824515	92.59
2558309072	88.64
2627853964-cluster	89.27
2671180546	87.77
2511231157	94.57
2576861441	90.66
2590828658	92.68
2636415411	84.2
2660238566	90.58
2663762629-cluster	85.12
2663763032	86.04
2663763061	87.2
2663763192	83.43
2667527719	92.68
2671180507	85.22
649990006	65.29
2524614842-cluster	73.44
2600255054-cluster	73.32
2608642168-cluster	70.41
2623620585	72.38
2651870307-cluster	74.73
2654588151	75.55
2593339156	81.53
2600255124-cluster	80.67
2515154024	73.69
2595698218	95.55
2599185152	107.82
2606217753	96.24
2608642166-cluster	95.09
2636415454	103.98
2663762871-cluster	95.89
2671180966	96.54
2690315946	98.54
2728369123	93.89
2529292983-cluster	76.4
2558860942	89.07
2724678961	78.92
2675903323	95.54
2518645609-cluster	111.23
2524614633	88.73
2512047073	98.95
2512047038	84.19
2654588130-cluster	83.07
2654588137	75.71
649990007	76.1
2660238547	70.08
2660238351	85.16
2534681959	75.14
2519899822	67.9
2529293127	88.76
2547132414	98.34
2551306533	83.29
2554235410	93.44
2576861472	88.28
2576861473	88.24
2648501179	89.33
2718217810	90.09
2519899567	81.43
2524023218	79.32
2529293222-cluster	78.52
2537561861	77.83
2554235319	81.09
2639762735	77.66
2546825502	83.17
2546825503	85.19
2671180992	73.82
2512047074	78.24
2597489891-cluster	92.97
2687453179	104.72
2515154013-cluster	74.92
2515154010	106.98
2519103182	78.95
2541047529	75.51
2571042802	78.64
2576861066	79.99
2585427917	80.04
2660237964-cluster	81.9
2724679168	72.98
2541047531	87.5
2687453325	77.54
2690315937	78.12
2534681986	91.14
2585428021	79.71
646564574	93.22
